Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:34:01.333,-0.0067,-0.0050,-0.9846,-0.0002,-0.0014, 0.0150,-0.0105,-0.0149,-0.0107,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:01.372,-0.0060,-0.0038,-0.9845, 0.0006,-0.0014, 0.0155,-0.0105,-0.0138,-0.0139,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.412,-0.0059,-0.0045,-0.9843,-0.0001,-0.0022, 0.0155,-0.0105,-0.0138,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.452,-0.0068,-0.0044,-0.9835, 0.0009,-0.0031, 0.0163,-0.0094,-0.0138,-0.0107,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.491,-0.0069,-0.0046,-0.9841, 0.0003,-0.0020, 0.0162,-0.0105,-0.0138,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.531,-0.0068,-0.0046,-0.9846,-0.0004,-0.0020, 0.0150,-0.0126,-0.0138,-0.0107,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.570,-0.0066,-0.0051,-0.9842,-0.0000,-0.0015, 0.0157,-0.0094,-0.0149,-0.0129,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.610,-0.0073,-0.0042,-0.9836, 0.0003,-0.0018, 0.0157,-0.0084,-0.0149,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.650,-0.0073,-0.0042,-0.9849, 0.0006,-0.0009, 0.0161,-0.0094,-0.0117,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.689,-0.0072,-0.0045,-0.9850, 0.0001,-0.0021, 0.0148,-0.0105,-0.0138,-0.0129,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.729,-0.0069,-0.0043,-0.9854, 0.0003,-0.0022, 0.0156,-0.0105,-0.0138,-0.0139,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.769,-0.0071,-0.0046,-0.9854, 0.0002,-0.0018, 0.0150,-0.0105,-0.0149,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.809,-0.0070,-0.0050,-0.9846, 0.0001,-0.0021, 0.0158,-0.0094,-0.0128,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.849,-0.0068,-0.0044,-0.9859,-0.0003,-0.0016, 0.0146,-0.0105,-0.0128,-0.0129,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.888,-0.0079,-0.0054,-0.9852,-0.0000,-0.0021, 0.0154,-0.0094,-0.0127,-0.0139,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:01.928,-0.0075,-0.0051,-0.9845, 0.0005,-0.0021, 0.0151,-0.0084,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:01.968,-0.0076,-0.0046,-0.9838,-0.0006,-0.0012, 0.0140,-0.0116,-0.0128,-0.0118,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.008,-0.0069,-0.0044,-0.9841, 0.0007,-0.0025, 0.0147,-0.0105,-0.0128,-0.0129,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.048,-0.0069,-0.0034,-0.9865, 0.0002,-0.0022, 0.0150,-0.0094,-0.0149,-0.0129,-0.0073, 0.0027,-0.4673
