Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m)
51:42.3,0.4727,-0.1586,-0.9202,0.3976,0.0466,0.0556,0.0376,0.2725,0.649,0.0768,0.2067,-2.3338,49.737274,-123.098741,6.1733,239.1291,140.841736,13.3,3
51:42.4,0.3736,-0.1619,-0.9881,0.2969,0.0403,-0.0118,-0.0627,0.2176,0.5912,0.0784,0.2036,-2.2716,49.737274,-123.098741,6.1733,235.4409,140.841736,13.3,3
51:42.5,0.3938,-0.1507,-0.9609,0.3218,0.0471,0.0167,-0.1161,-0.0455,0.6276,0.0734,0.1991,-2.2091,49.737274,-123.098741,6.1733,232.0452,140.841736,13.3,3
51:42.6,0.4468,-0.1719,-0.922,0.3558,0.034,0.0636,0.0034,0.2669,0.6843,0.0778,0.2046,-2.1445,49.737274,-123.098741,6.1733,228.364,140.841736,13.3,3
51:42.7,0.4324,-0.1972,-1.002,0.3217,0.0108,-0.0142,0.0077,0.0955,0.6986,0.0878,0.2107,-2.0743,49.737274,-123.098741,6.1733,224.3816,140.841736,13.3,3
51:42.8,0.5529,-0.0843,-0.8802,0.4571,0.1223,0.0935,-0.0829,0.3924,0.5491,0.0981,0.2081,-2.0164,49.737274,-123.098741,6.1733,220.8983,140.841736,13.3,3
51:42.9,0.3919,-0.1281,-1.1227,0.3462,0.0799,-0.1456,0.0464,-0.3533,0.4824,0.0468,0.2096,-1.9659,49.737274,-123.098741,6.1733,218.247,140.841736,13.3,3
51:43.0,0.3804,-0.1973,-0.9202,0.3421,0.037,0.0603,0.1048,0.2954,0.7142,0.0612,0.223,-1.8942,49.737274,-123.098741,6.1733,213.7148,140.841736,13.3,3
51:43.1,0.3908,-0.1978,-0.9783,0.3272,0.0325,-0.0296,0.0482,0.2283,0.729,0.0705,0.2267,-1.8172,49.737274,-123.098741,6.1733,209.3249,140.841736,13.3,3
51:43.2,0.5391,-0.1811,-1.0495,0.4646,0.042,-0.0775,-0.0808,0.3805,0.5683,0.0765,0.2249,-1.7572,49.737249,-123.098869,6.1733,205.8268,141.238144,14.5,3
51:43.3,0.495,-0.1125,-0.8999,0.4251,0.1017,0.0743,-0.1394,0.0362,0.4998,0.0716,0.2159,-1.7027,49.737249,-123.098869,6.1733,202.9009,141.238144,14.5,3
51:43.4,0.4109,-0.1678,-0.9236,0.3579,0.0554,0.0498,0.137,0.0421,0.5575,0.0544,0.225,-1.6452,49.737249,-123.098869,6.1733,199.757,141.238144,14.5,3
51:43.5,0.3884,-0.197,-0.9698,0.3324,0.0313,0.0022,0.0333,0.0638,0.6569,0.0576,0.2304,-1.5813,49.737249,-123.098869,6.1733,196.2884,141.238144,14.5,3
51:43.6,0.4547,-0.1496,-0.9612,0.4063,0.0755,0.0242,-0.0446,0.3596,0.6728,0.0804,0.2328,-1.5183,49.737249,-123.098869,6.1733,192.6496,141.238144,14.5,3
51:43.7,0.4576,-0.1725,-1.0072,0.3741,0.0581,-0.0377,-0.0584,0.3103,0.568,0.0859,0.2328,-1.4541,49.737249,-123.098869,6.1733,189.2788,141.238144,14.5,3
51:43.8,0.5484,-0.139,-0.8559,0.4461,0.0887,0.1125,-0.1097,0.3451,0.6173,0.1053,0.2297,-1.3892,49.737249,-123.098869,6.1733,185.8145,141.238144,14.5,3
51:43.9,0.4636,-0.1819,-0.9866,0.3779,0.0488,-0.0173,0.0346,-0.2086,0.484,0.0882,0.2329,-1.3356,49.737249,-123.098869,6.1733,182.7918,141.238144,14.5,3
51:44.0,0.5681,-0.1262,-0.7721,0.4425,0.1022,0.1813,-0.0498,0.4891,0.5601,0.109,0.2387,-1.2828,49.737249,-123.098869,6.1733,179.8472,141.238144,14.5,3
51:44.1,0.4247,-0.1461,-1.0034,0.3527,0.0766,-0.0311,-0.2495,-0.4176,0.5804,0.0739,0.2245,-1.2193,49.737249,-123.098869,6.1733,176.6424,141.238144,14.5,3
51:44.2,0.5296,-0.1275,-0.8775,0.4408,0.1032,0.0915,-0.0168,0.2674,0.6213,0.0913,0.2328,-1.1549,49.737195,-123.098919,6.8059,173.1236,141.007523,12.9,3
51:44.3,0.5411,-0.1524,-0.9484,0.4665,0.074,0.0228,-0.0284,0.0414,0.5073,0.0766,0.2283,-1.0987,49.737195,-123.098919,6.8059,170.0312,141.007523,12.9,3
51:44.4,0.5422,-0.1247,-0.9414,0.481,0.0997,0.0312,-0.068,-0.0635,0.6105,0.0628,0.2264,-1.0387,49.737195,-123.098919,6.8059,166.9041,141.007523,12.9,3
51:44.5,0.5076,-0.1152,-0.8974,0.4588,0.1173,0.0739,0.091,0.1031,0.6709,0.0501,0.2347,-0.9709,49.737195,-123.098919,6.8059,163.3817,141.007523,12.9,3
51:44.6,0.4038,-0.1999,-0.9849,0.3841,0.041,-0.0145,0.058,-0.1517,0.576,0.0204,0.2432,-0.9109,49.737195,-123.098919,6.8059,159.9273,141.007523,12.9,3
51:44.7,0.4525,-0.1552,-0.9719,0.4308,0.085,-0.0014,-0.0659,0.092,0.5833,0.0223,0.2426,-0.8509,49.737195,-123.098919,6.8059,156.9414,141.007523,12.9,3
51:44.8,0.5018,-0.1356,-0.9063,0.473,0.1041,0.0642,0.0313,0.3398,0.5991,0.0298,0.2421,-0.7883,49.737195,-123.098919,6.8059,153.5843,141.007523,12.9,3
51:44.9,0.5518,-0.1196,-0.9509,0.5261,0.1188,0.02,-0.0338,0.1026,0.5844,0.0265,0.2407,-0.7284,49.737195,-123.098919,6.8059,150.3244,141.007523,12.9,3
51:45.0,0.4816,-0.1629,-0.9758,0.4788,0.077,-0.005,0.0131,-0.024,0.5871,0.0029,0.2423,-0.6711,49.737195,-123.098919,6.8059,147.3028,141.007523,12.9,3
51:45.1,0.4488,-0.1648,-0.9794,0.4531,0.0783,-0.0094,0.013,0.0189,0.693,-0.0044,0.2456,-0.6027,49.737195,-123.098919,6.8059,143.4818,141.007523,12.9,3
51:45.2,0.4197,-0.1247,-0.9761,0.436,0.1212,-0.0069,0.0452,0.0515,0.5842,-0.0169,0.2484,-0.5416,49.737131,-123.098922,6.8059,139.8777,140.858307,12,3
51:45.3,0.4305,-0.1856,-1.0032,0.4421,0.0646,-0.035,0.0407,0.2145,0.7225,-0.012,0.2528,-0.4704,49.737131,-123.098922,6.8059,136.0738,140.858307,12,3
51:45.4,0.4817,-0.2253,-0.8801,0.4563,0.0261,0.0875,-0.0074,0.7187,0.7713,0.0263,0.254,-0.3904,49.737131,-123.098922,6.8059,131.5002,140.858307,12,3
51:45.5,0.4724,-0.1688,-0.9925,0.4521,0.0711,-0.0131,-0.1832,-0.3682,0.5091,0.0009,0.2391,-0.3353,49.737131,-123.098922,6.8059,128.7493,140.858307,12,3
51:45.6,0.5837,-0.1592,-1.0425,0.583,0.0752,-0.0703,0.0559,0.353,0.5351,0.0007,0.2366,-0.2787,49.737131,-123.098922,6.8059,125.6457,140.858307,12,3
51:45.7,0.54,-0.1539,-0.9626,0.5498,0.1189,-0.0142,0.0527,0.008,0.567,-0.0105,0.2363,-0.2299,49.737131,-123.098922,6.8059,122.8451,140.858307,12,3
51:45.8,0.5134,-0.193,-0.9622,0.525,0.0544,0.0067,0.1817,0.0814,0.7252,-0.0119,0.25,-0.1569,49.737131,-123.098922,6.8059,118.1737,140.858307,12,3
51:45.9,0.5299,-0.1673,-0.8748,0.536,0.075,0.0954,-0.0935,0.5479,0.5251,-0.0063,0.2447,-0.0997,49.737131,-123.098922,6.8059,114.7607,140.858307,12,3
51:46.0,0.4525,-0.2214,-1.0757,0.4872,0.0158,-0.1048,-0.0167,-0.4603,0.576,-0.0357,0.2395,-0.0376,49.737131,-123.098922,6.8059,111.3714,140.858307,12,3
51:46.1,0.5921,-0.1608,-0.8861,0.6072,0.074,0.0858,0.0686,0.5579,0.6063,-0.0156,0.237,0.0267,49.737131,-123.098922,6.8059,107.7565,140.858307,12,3
51:46.2,0.3576,-0.2657,-0.9321,0.3972,-0.0325,0.0395,0.049,-0.172,0.9112,-0.0408,0.2354,0.1103,49.737069,-123.098728,6.8788,103.2297,140.843399,6,3
51:46.3,0.443,-0.1912,-0.8493,0.4547,0.0443,0.1225,-0.02,0.5449,0.6596,-0.0121,0.2377,0.178,49.737069,-123.098728,6.8788,100.058,140.843399,6,3
51:46.4,0.4925,-0.1892,-0.9969,0.5125,0.0382,-0.0276,-0.1672,-0.0053,0.505,-0.0174,0.2246,0.2297,49.737069,-123.098728,6.8788,96.5321,140.843399,6,3
51:46.5,0.548,-0.1595,-0.9005,0.564,0.0505,0.0771,-0.0433,0.1385,0.4777,-0.0164,0.2115,0.2819,49.737069,-123.098728,6.8788,93.8038,140.843399,6,3
51:46.6,0.4115,-0.1695,-0.8426,0.4326,0.0426,0.1344,0.0729,0.0716,0.6056,-0.0216,0.2137,0.3423,49.737069,-123.098728,6.8788,90.5502,140.843399,6,3
51:46.7,0.3891,-0.2436,-0.9296,0.41,-0.0343,0.048,-0.0317,0.1353,0.6304,-0.0213,0.2108,0.4025,49.737069,-123.098728,6.8788,87.1616,140.843399,6,3
51:46.8,0.511,-0.1506,-0.9587,0.5192,0.0487,0.0212,-0.0969,0.1096,0.6666,-0.0084,0.2006,0.4663,49.737069,-123.098728,6.8788,83.5191,140.843399,6,3
51:46.9,0.4407,-0.186,-0.9267,0.4507,0.0095,0.054,0.0602,0.3286,0.5232,-0.0102,0.1968,0.5179,49.737069,-123.098728,6.8788,80.2518,140.843399,6,3
51:47.0,0.4014,-0.1959,-0.8802,0.4107,-0.0058,0.1015,-0.0561,0.0928,0.4658,-0.0095,0.1913,0.5684,49.737069,-123.098728,6.8788,77.4179,140.843399,6,3
51:47.1,0.3712,-0.1977,-0.937,0.383,-0.0099,0.0451,0.0015,-0.1225,0.5174,-0.012,0.189,0.6211,49.737069,-123.098728,6.8788,74.4419,140.843399,6,3
51:47.2,0.4758,-0.1914,-0.9048,0.4697,-0.0011,0.0769,0.0141,0.2863,0.647,0.0062,0.1915,0.6824,49.737031,-123.098649,6.8788,71.1784,140.841904,6,3
51:47.3,0.4301,-0.1999,-0.9568,0.4234,-0.0137,0.0257,-0.0103,0.1835,0.5868,0.0068,0.1873,0.7408,49.737031,-123.098649,6.8788,67.7217,140.841904,6,3
51:47.4,0.4176,-0.2032,-0.939,0.4111,-0.0186,0.0438,-0.052,0.0719,0.5757,0.0066,0.1857,0.7965,49.737031,-123.098649,6.8788,64.5349,140.841904,6,3
51:47.5,0.4833,-0.1894,-0.9754,0.482,-0.0119,0.0087,-0.133,-0.0468,0.5016,0.0014,0.1784,0.8474,49.737031,-123.098649,6.8788,61.4401,140.841904,6,3
51:47.6,0.4815,-0.1442,-0.8556,0.4695,0.0363,0.1108,-0.0455,0.2531,0.5273,0.0087,0.1748,0.8954,49.737031,-123.098649,6.8788,58.656,140.841904,6,3
51:47.7,0.3783,-0.2204,-0.9334,0.3711,-0.0465,0.0514,0.0184,0.0693,0.628,0.0073,0.1747,0.9594,49.737031,-123.098649,6.8788,55.3078,140.841904,6,3
51:47.8,0.4491,-0.2179,-0.9389,0.4186,-0.0285,0.0545,0.0197,0.2,0.5079,0.0179,0.1764,1.0099,49.737031,-123.098649,6.8788,52.0849,140.841904,6,3
51:47.9,0.4464,-0.1981,-0.9836,0.4223,-0.0254,0.0011,-0.0371,0.0769,0.6163,0.0244,0.1735,1.0723,49.737031,-123.098649,6.8788,48.8672,140.841904,6,3
51:48.0,0.465,-0.1852,-0.9387,0.4382,-0.0132,0.046,0.0314,0.2095,0.5132,0.0271,0.1729,1.1242,49.737031,-123.098649,6.8788,45.6259,140.841904,6,3
51:48.1,0.4121,-0.2045,-0.9632,0.3942,-0.0378,0.0226,-0.0369,0.0127,0.504,0.0182,0.1674,1.1754,49.737031,-123.098649,6.8788,42.8392,140.841904,6,3
51:48.2,0.418,-0.203,-0.9272,0.3969,-0.0362,0.0586,-0.0243,0.1662,0.623,0.0215,0.1676,1.236,49.737015,-123.09856,5.852,39.5548,140.841751,6,3
51:48.3,0.4574,-0.1942,-0.9688,0.4268,-0.0271,0.0167,-0.0211,0.2417,0.6383,0.031,0.1679,1.2954,49.737015,-123.09856,5.852,36.1204,140.841751,6,3
51:48.4,0.414,-0.1941,-0.9492,0.3703,-0.0283,0.0359,-0.0509,0.2239,0.603,0.0443,0.1665,1.3548,49.737015,-123.09856,5.852,32.651,140.841751,6,3
51:48.5,0.4392,-0.2092,-0.9725,0.3922,-0.0429,0.0125,-0.0017,0.1458,0.4916,0.0477,0.1671,1.4046,49.737015,-123.09856,5.852,29.5949,140.841751,6,3
51:48.6,0.518,-0.174,-0.8697,0.4633,-0.0113,0.1155,-0.0957,0.135,0.5194,0.0555,0.1634,1.4559,49.737015,-123.09856,5.852,26.7667,140.841751,6,3
51:48.7,0.4345,-0.1873,-0.9629,0.3731,-0.0094,0.0423,0.0249,0.0259,0.5948,0.0513,0.1657,1.5118,49.737015,-123.09856,5.852,23.5592,140.841751,6,3
51:48.8,0.4536,-0.2552,-0.9697,0.4002,-0.0849,0.0142,0.074,0.0494,0.5799,0.0542,0.1711,1.5731,49.737015,-123.09856,5.852,20.2205,140.841751,6,3
51:48.9,0.4132,-0.2396,-0.9654,0.3504,-0.067,0.0176,0.0015,0.302,0.5317,0.0638,0.1735,1.6272,49.737015,-123.09856,5.852,17.0618,140.841751,6,3
51:49.0,0.3792,-0.2294,-1.0259,0.3633,-0.0689,-0.1087,-0.0424,-0.0911,0.5901,0.0622,0.174,1.6802,49.737015,-123.09856,5.852,13.9052,140.841751,6,3
51:49.1,0.5317,-0.1803,-0.8216,0.4388,0.0039,0.1569,-0.0072,0.4834,0.6145,0.0946,0.1852,1.7398,49.737015,-123.09856,5.852,10.6943,140.841751,6,3
51:49.2,0.4161,-0.2097,-1.0283,0.3604,-0.0316,-0.0458,-0.0528,-0.4282,0.3882,0.0566,0.1791,1.7822,49.737048,-123.098468,5.221,7.7376,140.841736,6,3
51:49.3,0.4255,-0.196,-0.9126,0.378,-0.0091,0.0687,0.0708,0.1368,0.561,0.0484,0.188,1.8328,49.737048,-123.098468,5.221,5.3686,140.841736,6,3
51:49.4,0.339,-0.2066,-1.0183,0.3124,-0.0177,-0.0366,0.0143,-0.16,0.5546,0.0271,0.19,1.8917,49.737048,-123.098468,5.221,1.9071,140.841736,6,3
51:49.5,0.361,-0.2096,-1.0171,0.3321,-0.0137,-0.0369,0.0495,0.1285,0.5311,0.0295,0.1971,1.9454,49.737048,-123.098468,5.221,358.857,140.841736,6,3
51:49.6,0.3796,-0.2076,-0.8565,0.3372,-0.0118,0.1232,-0.0104,0.4484,0.5973,0.0432,0.197,2.0056,49.737048,-123.098468,5.221,355.5899,140.841736,6,3
51:49.7,0.349,-0.1913,-0.9494,0.3328,0.0057,0.0284,-0.0936,-0.1259,0.5483,0.0337,0.1917,2.0604,49.737048,-123.098468,5.221,352.0653,140.841736,6,3
51:49.8,0.3118,-0.2068,-0.9508,0.2713,-0.0246,0.0479,0.0335,-0.0205,0.5306,0.0306,0.1971,2.1152,49.737048,-123.098468,5.221,348.7197,140.841736,6,3
51:49.9,0.3412,-0.2411,-0.9559,0.3035,-0.0547,0.0243,0.0474,0.1488,0.5173,0.0256,0.1995,2.1661,49.737048,-123.098468,5.221,345.7407,140.841736,6,3
51:50.0,0.2943,-0.2207,-0.9733,0.2714,-0.0222,0.0066,-0.0466,0.0263,0.5489,0.0233,0.1998,2.2234,49.737048,-123.098468,5.221,342.53,140.841736,6,3
51:50.1,0.309,-0.2096,-0.9265,0.2781,-0.0027,0.0514,0.0505,0.259,0.5988,0.0317,0.2084,2.2823,49.737048,-123.098468,5.221,339.1728,140.841736,6,3
51:50.2,0.2539,-0.2546,-0.8852,0.2215,-0.045,0.0921,0.0218,0.2936,0.5082,0.0331,0.2112,2.3356,49.737167,-123.098577,5.221,335.9398,140.841736,12.4,3
51:50.3,0.2751,-0.2321,-0.9653,0.2476,-0.0287,0.0134,-0.2164,-0.1432,0.5974,0.0281,0.2047,2.3978,49.737167,-123.098577,5.221,332.6332,140.841736,12.4,3
51:50.4,0.2353,-0.2682,-0.8422,0.191,-0.0649,0.136,-0.0457,0.3628,0.6696,0.0453,0.2046,2.4664,49.737167,-123.098577,5.221,327.8188,140.841736,12.4,3
51:50.5,0.2888,-0.233,-1.0005,0.2592,-0.0431,-0.0191,-0.2227,-0.2766,0.5008,0.0302,0.1911,2.5215,49.737167,-123.098577,5.221,324.308,140.841736,12.4,3
51:50.6,0.2838,-0.2215,-0.9026,0.2693,-0.0334,0.0795,-0.0036,0.0765,0.3441,0.0148,0.1892,2.5558,49.737167,-123.098577,5.221,322.2544,140.841736,12.4,3
51:50.7,0.2406,-0.2069,-0.9019,0.2318,-0.011,0.0787,0.0794,-0.0259,0.5466,0.009,0.1971,2.6069,49.737167,-123.098577,5.221,319.3137,140.841736,12.4,3
51:50.8,0.1634,-0.2389,-0.9972,0.1618,-0.0291,-0.0195,0.1275,0.0255,0.4912,0.0017,0.2113,2.657,49.737167,-123.098577,5.221,316.2459,140.841736,12.4,3
51:50.9,0.3112,-0.2326,-0.9018,0.2954,-0.0144,0.074,0.0805,0.2189,0.5303,0.0162,0.22,2.7083,49.737167,-123.098577,5.221,313.2206,140.841736,12.4,3
51:51.0,0.2679,-0.2271,-1.0311,0.2697,-0.0182,-0.0532,-0.0509,-0.1003,0.5442,-0.0018,0.2105,2.761,49.737167,-123.098577,5.221,310.0558,140.841736,12.4,3
51:51.1,0.2106,-0.2103,-0.9433,0.2199,0.0004,0.0342,0.0218,0.0648,0.5106,-0.0095,0.2124,2.8126,49.737167,-123.098577,5.221,306.9539,140.841736,12.4,3
51:51.2,0.16,-0.2245,-0.9679,0.1642,-0.0126,0.0094,0.0506,0.2574,0.5177,-0.0043,0.2135,2.8625,49.737209,-123.098596,5.604,303.9765,140.841736,10.8,3
51:51.3,0.2569,-0.1962,-1.037,0.252,0.0177,-0.0601,0.0015,0.0881,0.5342,0.005,0.2156,2.9144,49.737209,-123.098596,5.604,300.8974,140.841736,10.8,3
51:51.4,0.3138,-0.1756,-0.8429,0.2849,0.0414,0.1328,0.0707,0.5854,0.6352,0.0296,0.2187,2.9744,49.737209,-123.098596,5.604,297.4713,140.841736,10.8,3
51:51.5,0.1717,-0.2219,-1.0204,0.1518,-0.0093,-0.0435,-0.0542,0.0193,0.6417,0.0204,0.2143,3.0353,49.737209,-123.098596,5.604,293.7909,140.841736,10.8,3
51:51.6,0.2448,-0.2367,-0.9104,0.2138,-0.0161,0.0645,0.043,0.2451,0.5998,0.0318,0.2225,3.0962,49.737209,-123.098596,5.604,290.2293,140.841736,10.8,3
51:51.7,0.2257,-0.234,-1.0098,0.1874,-0.0163,-0.0345,-0.0338,0.1708,0.575,0.0392,0.2195,-3.1286,49.737209,-123.098596,5.604,286.7231,140.841736,10.8,3
51:51.8,0.2567,-0.2326,-0.9496,0.2128,-0.0158,0.0256,-0.0871,0.135,0.5226,0.045,0.2185,-3.0757,49.737209,-123.098596,5.604,283.5516,140.841736,10.8,3
51:51.9,0.2356,-0.2074,-0.945,0.1927,0.0125,0.0296,0.1148,0.1558,0.4148,0.044,0.2218,-3.0352,49.737209,-123.098596,5.604,281.0781,140.841736,10.8,3
51:52.0,0.2086,-0.243,-1.0061,0.1579,-0.0171,-0.0332,-0.0647,0.0912,0.5502,0.0521,0.2279,-2.9825,49.737209,-123.098596,5.604,278.1059,140.841736,10.8,3
51:52.1,0.3247,-0.2084,-0.8971,0.2536,0.026,0.0724,0.0666,0.317,0.5157,0.0732,0.2366,-2.9308,49.737209,-123.098596,5.604,275.0434,140.841736,10.8,3
51:52.2,0.198,-0.2298,-0.9716,0.1346,0.0065,-0.002,0.0251,0.0631,0.438,0.0653,0.2385,-2.8853,49.737243,-123.098621,5.9557,272.3816,140.841736,6,3
51:52.3,0.2872,-0.1957,-0.96,0.2183,0.042,0.0089,-0.1875,-0.0088,0.5498,0.071,0.24,-2.8307,49.737243,-123.098621,5.9557,269.2713,140.841736,6,3
51:52.4,0.2513,-0.2318,-0.9431,0.1828,0.0168,0.0231,0.2151,0.297,0.4612,0.0707,0.2512,-2.7823,49.737243,-123.098621,5.9557,266.3368,140.841736,6,3
51:52.5,0.2814,-0.2041,-0.9769,0.2152,0.0435,-0.0103,-0.2248,-0.1199,0.4555,0.0684,0.2501,-2.735,49.737243,-123.098621,5.9557,263.6031,140.841736,6,3
51:52.6,0.212,-0.2196,-0.9469,0.1435,0.0335,0.0181,0.118,0.141,0.4083,0.0708,0.2559,-2.693,49.737243,-123.098621,5.9557,261.1447,140.841736,6,3
51:52.7,0.2643,-0.2007,-0.9513,0.1859,0.055,0.0315,-0.0315,0.0981,0.4659,0.0816,0.2586,-2.6482,49.737243,-123.098621,5.9557,258.4984,140.841736,6,3
51:52.8,0.3252,-0.2082,-0.9475,0.2134,0.0532,0.0026,0.1222,0.4641,0.4682,0.0977,0.2653,-2.6002,49.737243,-123.098621,5.9557,255.6944,140.841736,6,3
51:52.9,0.3333,-0.1814,-0.9597,0.2441,0.0767,0.0023,-0.0795,0.1122,0.4243,0.0925,0.261,-2.5555,49.737243,-123.098621,5.9557,253.1842,140.841736,6,3
51:53.0,0.3028,-0.1896,-0.9473,0.219,0.0602,-0.0294,-0.0517,-0.078,0.3862,0.0728,0.2566,-2.5183,49.737243,-123.098621,5.9557,250.9621,140.841736,6,3
51:53.1,0.2909,-0.1608,-0.9758,0.2397,0.0904,-0.0093,-0.1297,-0.2412,0.4465,0.053,0.254,-2.4733,49.737243,-123.098621,5.9557,248.4588,140.841736,6,3
51:53.2,0.2689,-0.1601,-0.9526,0.2198,0.0978,0.0123,0.1457,0.2205,0.4556,0.0508,0.2609,-2.4315,49.737275,-123.098737,5.9425,246.1791,140.841736,10.2,3
51:53.3,0.2632,-0.2211,-0.9968,0.2272,0.0396,-0.032,-0.0348,-0.2235,0.4893,0.0374,0.2638,-2.3837,49.737275,-123.098737,5.9425,243.4348,140.841736,10.2,3
51:53.4,0.3679,-0.1534,-0.9175,0.3253,0.1031,0.0481,-0.0358,0.2802,0.4547,0.0441,0.2594,-2.3391,49.737275,-123.098737,5.9425,240.9865,140.841736,10.2,3
51:53.5,0.26,-0.1879,-0.9854,0.229,0.0707,-0.0199,0.0099,-0.0986,0.5912,0.0321,0.2616,-2.2815,49.737275,-123.098737,5.9425,237.8155,140.841736,10.2,3
51:53.6,0.3319,-0.189,-0.8663,0.2847,0.0788,0.096,0.0858,0.4252,0.5535,0.049,0.2711,-2.2231,49.737275,-123.098737,5.9425,234.5181,140.841736,10.2,3
51:53.7,0.2609,-0.2473,-1.0586,0.2229,0.0168,-0.0948,-0.0447,-0.0579,0.7237,0.0394,0.2673,-2.1542,49.737275,-123.098737,5.9425,230.6304,140.841736,10.2,3
51:53.8,0.4155,-0.1425,-0.8967,0.3527,0.1274,0.0642,0.0956,0.5987,0.3854,0.0653,0.2733,-2.1123,49.737275,-123.098737,5.9425,227.9754,140.841736,10.2,3
51:53.9,0.2236,-0.1933,-1.0664,0.2526,0.1084,-0.1101,0.0222,-0.6484,0.2027,0.0135,0.27,-2.0876,49.737275,-123.098737,5.9425,226.7853,140.841736,10.2,3
51:54.0,0.3101,-0.1647,-0.8979,0.2652,0.1344,0.0695,0.2256,0.5475,0.5635,0.0411,0.2863,-2.0354,49.737275,-123.098737,5.9425,223.9453,140.841736,10.2,3
51:54.1,0.3004,-0.1906,-0.9336,0.2276,0.1012,0.0201,0.0738,0.6749,0.7925,0.0762,0.296,-1.9508,49.737275,-123.098737,5.9425,219.4644,140.841736,10.2,3
51:54.2,0.3826,-0.2189,-1.0178,0.3089,0.0729,-0.0641,-0.1843,-0.1119,0.5238,0.0771,0.2961,-1.8908,49.737259,-123.098844,5.9557,215.6885,140.841736,10.7,3
51:54.3,0.4127,-0.1909,-0.9451,0.3474,0.0966,0.0104,-0.0314,0.0998,0.3644,0.0682,0.2916,-1.8501,49.737259,-123.098844,5.9557,214.5797,140.841736,10.7,3
51:54.4,0.3353,-0.144,-0.9169,0.2844,0.146,0.0388,-0.0412,-0.0967,0.4748,0.0532,0.2942,-1.8007,49.737259,-123.098844,5.9557,211.5434,140.841736,10.7,3
51:54.5,0.3843,-0.1596,-0.867,0.3387,0.1503,0.0827,0.1883,0.0569,0.5618,0.048,0.3151,-1.7433,49.737259,-123.098844,5.9557,208.5927,140.841736,10.7,3
51:54.6,0.3594,-0.1866,-0.9814,0.3337,0.1255,-0.0317,0.0154,-0.0396,0.5326,0.0271,0.3174,-1.6889,49.737259,-123.098844,5.9557,205.4436,140.841736,10.7,3
51:54.7,0.3618,-0.189,-1.0207,0.3387,0.1312,-0.0775,0.0088,0.2545,0.6351,0.032,0.316,-1.6256,49.737259,-123.098844,5.9557,202.1459,140.841736,10.7,3
51:54.8,0.3788,-0.2225,-0.9818,0.3336,0.0944,-0.0344,0.0514,0.4648,0.6999,0.0476,0.3225,-1.5474,49.737259,-123.098844,5.9557,197.0433,140.841736,10.7,3
51:54.9,0.4317,-0.2082,-0.9274,0.3813,0.1048,0.021,-0.0723,0.3205,0.6289,0.0531,0.3183,-1.4787,49.737259,-123.098844,5.9557,193.2515,140.841736,10.7,3
51:55.0,0.4492,-0.1462,-0.9502,0.4092,0.1621,0.0003,-0.0562,-0.1058,0.558,0.0421,0.3134,-1.4149,49.737259,-123.098844,5.9557,189.7528,140.841736,10.7,3
51:55.1,0.4035,-0.1964,-1.0064,0.3915,0.1219,-0.0585,0.1445,0.0088,0.6011,0.0127,0.324,-1.3545,49.737259,-123.098844,5.9557,186.4736,140.841736,10.7,3
51:55.2,0.4086,-0.1969,-0.9151,0.3814,0.1237,0.0317,-0.0511,0.4285,0.7147,0.0288,0.3264,-1.2838,49.737194,-123.098919,5.9585,183.6831,140.841736,10.4,3
51:55.3,0.4248,-0.185,-0.9618,0.4021,0.1259,-0.0116,-0.0296,0.2197,0.5933,0.0239,0.3162,-1.2197,49.737194,-123.098919,5.9585,179.9019,140.841736,10.4,3
51:55.4,0.4489,-0.1622,-0.988,0.4296,0.1449,-0.0365,-0.0627,0.0565,0.6397,0.0204,0.3121,-1.1567,49.737194,-123.098919,5.9585,176.6776,140.841736,10.4,3
51:55.5,0.5201,-0.1695,-0.9692,0.5047,0.137,-0.0174,0.0078,0.2919,0.6064,0.0161,0.3115,-1.0909,49.737194,-123.098919,5.9585,173.1602,140.841736,10.4,3
51:55.6,0.5318,-0.1901,-0.9639,0.5266,0.1149,-0.0115,-0.0029,0.1907,0.6306,0.0055,0.3099,-1.0195,49.737194,-123.098919,5.9585,169.4715,140.841736,10.4,3
51:55.7,0.4265,-0.1641,-0.8895,0.4321,0.1408,0.0629,-0.0043,0.1772,0.9028,-0.0058,0.3098,-0.9334,49.737194,-123.098919,5.9585,163.8698,140.841736,10.4,3
51:55.8,0.4606,-0.1926,-0.8962,0.4671,0.1166,0.0548,0.122,0.2851,0.663,-0.0069,0.3143,-0.8706,49.737194,-123.098919,5.9585,161.0832,140.841736,10.4,3
51:55.9,0.4097,-0.2684,-1.0275,0.435,0.0378,-0.0759,-0.0286,-0.0927,0.6745,-0.0266,0.3112,-0.8046,49.737194,-123.098919,5.9585,157.5161,140.841736,10.4,3
51:56.0,0.4372,-0.1775,-0.9524,0.4524,0.1241,0.0009,-0.0115,0.3883,0.6857,-0.016,0.3064,-0.7377,49.737194,-123.098919,5.9585,153.7309,140.841736,10.4,3
